=== 平均统计结果 (CEC2017 F25, Dim=50) ===
---------------------------------------------------------------------------------------------------
算法		Best		Mean		Std		Median		SE		ConvIter	ΔMean		ΔIter
---------------------------------------------------------------------------------------------------
iPWO              	2.961e+03	3.021e+03	3.724e+01	3.021e+03	5.215e+00	2698.1	0.000e+00	0.0
PWO               	2.961e+03	3.068e+03	3.404e+01	3.077e+03	4.766e+00	15700.8	4.710e+01	13002.7
SFOA              	4.305e+03	5.576e+03	7.593e+02	5.546e+03	1.063e+02	516.3	2.555e+03	-2181.9
DRA               	1.667e+04	1.893e+04	7.601e+02	1.933e+04	1.064e+02	539.4	1.591e+04	-2158.7
MGO               	2.960e+03	3.041e+03	2.933e+01	3.032e+03	4.106e+00	16361.2	1.968e+01	13663.1
LCA               	1.272e+04	1.983e+04	6.436e+03	1.861e+04	9.012e+02	7.1	1.681e+04	-2691.1
DE                	2.958e+03	3.047e+03	4.039e+01	3.060e+03	5.656e+00	12274.4	2.590e+01	9576.3
PSO               	3.006e+03	3.279e+03	2.825e+02	3.202e+03	3.956e+01	8074.8	2.575e+02	5376.7
GWO               	3.113e+03	3.580e+03	3.211e+02	3.528e+03	4.496e+01	16666.6	5.593e+02	13968.5
