=== Average statistics (CEC2017 F12, Dim=50) ===
---------------------------------------------------------------------------------------------------
Algorithm		Best		Mean		Std		Median		SE		ConvIter	ΔMean		ΔIter
---------------------------------------------------------------------------------------------------
iPWO              	3.971e+03	1.791e+04	1.148e+04	1.502e+04	1.607e+03	16665.2	0.000e+00	0.0
PWO               	6.925e+06	3.674e+07	2.150e+07	3.382e+07	3.011e+06	15646.0	3.672e+07	-1019.2
SFOA              	1.992e+09	4.251e+09	1.291e+09	4.265e+09	1.807e+08	477.7	4.251e+09	-16187.5
DRA               	4.167e+10	6.331e+10	8.267e+09	6.458e+10	1.158e+09	7512.0	6.331e+10	-9153.2
MGO               	2.920e+06	1.221e+07	7.703e+06	1.091e+07	1.079e+06	16662.2	1.219e+07	-3.0
LCA               	6.530e+10	1.186e+11	2.152e+10	1.235e+11	3.014e+09	11.3	1.186e+11	-16653.9
DE                	7.473e+04	7.495e+05	5.127e+05	5.932e+05	7.179e+04	16664.9	7.316e+05	-0.3
PSO               	1.013e+07	4.542e+09	4.187e+09	3.380e+09	5.863e+08	12860.9	4.542e+09	-3804.3
GWO               	3.430e+07	4.433e+08	6.216e+08	1.860e+08	8.705e+07	16666.9	4.433e+08	1.7
