=== 平均统计结果 (CEC2017 F19, Dim=10) ===
---------------------------------------------------------------------------------------------------
算法		Best		Mean		Std		Median		SE		ConvIter	ΔMean		ΔIter
---------------------------------------------------------------------------------------------------
iPWO              	1.900e+03	1.900e+03	2.111e-01	1.900e+03	2.956e-02	1568.5	0.000e+00	0.0
PWO               	1.919e+03	7.655e+03	5.848e+03	6.034e+03	8.189e+02	3160.3	5.755e+03	1591.8
SFOA              	2.833e+03	3.903e+04	4.937e+04	2.824e+04	6.914e+03	103.0	3.713e+04	-1465.5
DRA               	3.972e+03	1.150e+05	1.604e+05	4.056e+04	2.246e+04	1570.7	1.131e+05	2.2
MGO               	1.901e+03	2.290e+03	6.251e+02	2.033e+03	8.753e+01	3198.7	3.901e+02	1630.3
LCA               	4.116e+04	1.214e+07	3.173e+07	2.416e+06	4.444e+06	141.5	1.214e+07	-1427.0
DE                	1.900e+03	1.901e+03	1.394e+00	1.900e+03	1.952e-01	885.6	9.196e-01	-682.9
PSO               	1.904e+03	6.758e+03	2.918e+04	1.932e+03	4.086e+03	3285.2	4.858e+03	1716.7
GWO               	1.911e+03	5.132e+03	5.008e+03	1.938e+03	7.012e+02	3287.2	3.232e+03	1718.7
