=== Average statistics (CEC2017 F6, Dim=10) ===
---------------------------------------------------------------------------------------------------
Algorithm		Best		Mean		Std		Median		SE		ConvIter	ΔMean		ΔIter
---------------------------------------------------------------------------------------------------
iPWO              	6.000e+02	6.000e+02	0.000e+00	6.000e+02	0.000e+00	561.4	0.000e+00	0.0
PWO               	6.240e+02	6.474e+02	1.092e+01	6.454e+02	1.528e+00	2347.3	4.742e+01	1785.9
SFOA              	6.069e+02	6.326e+02	1.529e+01	6.314e+02	2.141e+00	116.4	3.263e+01	-445.0
DRA               	6.375e+02	6.550e+02	7.425e+00	6.553e+02	1.040e+00	1657.3	5.500e+01	1095.9
MGO               	6.000e+02	6.000e+02	7.326e-05	6.000e+02	1.026e-05	945.1	1.827e-05	383.6
LCA               	6.430e+02	6.758e+02	1.172e+01	6.766e+02	1.641e+00	100.8	7.584e+01	-460.6
DE                	6.000e+02	6.000e+02	2.912e-02	6.000e+02	4.078e-03	529.3	4.086e-03	-32.2
PSO               	6.000e+02	6.003e+02	6.362e-01	6.000e+02	8.908e-02	1311.9	3.210e-01	750.5
GWO               	6.000e+02	6.006e+02	8.769e-01	6.003e+02	1.228e-01	3332.8	6.420e-01	2771.3
