=== Average statistics (CEC2017 F14, Dim=10) ===
---------------------------------------------------------------------------------------------------
Algorithm		Best		Mean		Std		Median		SE		ConvIter	ΔMean		ΔIter
---------------------------------------------------------------------------------------------------
iPWO              	1.400e+03	1.401e+03	7.088e-01	1.401e+03	9.926e-02	1144.5	0.000e+00	0.0
PWO               	1.435e+03	1.575e+03	1.671e+02	1.545e+03	2.340e+01	3130.5	1.743e+02	1986.0
SFOA              	1.579e+03	9.395e+03	8.826e+03	5.357e+03	1.236e+03	102.3	7.994e+03	-1042.1
DRA               	1.575e+03	7.500e+03	8.193e+03	4.508e+03	1.147e+03	1450.7	6.099e+03	306.2
MGO               	1.403e+03	1.857e+03	8.097e+02	1.472e+03	1.134e+02	3329.9	4.560e+02	2185.4
LCA               	1.522e+03	2.855e+04	7.130e+04	1.025e+04	9.984e+03	431.9	2.715e+04	-712.6
DE                	1.400e+03	1.407e+03	9.030e+00	1.402e+03	1.264e+00	630.1	6.116e+00	-514.3
PSO               	1.410e+03	1.453e+03	2.777e+01	1.448e+03	3.889e+00	2626.6	5.204e+01	1482.2
GWO               	1.441e+03	2.165e+03	1.424e+03	1.481e+03	1.994e+02	3092.5	7.645e+02	1948.0
