1052.76353917556,1038.21168799118,1009.23412774112,1054.23752000326,1034.92303333299,1030.33888810709
1005.64476862174,1025.31516556009,1011.36402643453,1005.78923395721,1032.32928005893,1009.25953852852
1055.03896667896,1077.00624803891,1038.56526061727,1029.65608735976,1062.19047309912,1032.34177094364
1003.48990601694,1028.62154385915,1036.31177357179,1030.28892455425,1027.96049218303,1030.11545041815
1099.99635906622,1008.82976289693,1102.77243874499,1099.09203002273,1005.42115500122,1024.93533257799
1028.00166158466,1029.01037649663,1100.65741074234,1012.57497176134,1083.28149836881,1032.67981136652
